train/value_loss,train/ent_coef,train/entropy_loss,rollout/ep_len_mean,train/policy_loss,train/explained_variance,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/learning_rate,train/n_updates,time/iterations
0.1571359783411026,0.21826965333333334,-0.5495256185531616,100.93,-0.06922931969165802,0.8524843156337738,322,1146880,4.438876628875732,3558,0.00017722624000000002,139,140
0.1724415123462677,0.217363072,-0.5469863414764404,91.48,-0.07869322597980499,0.839250922203064,322,1179648,4.056723117828369,3659,0.00017657088000000003,143,144
0.18650281429290771,0.21645649066666667,-0.5466753244400024,91.11,-0.07911735773086548,0.8252195864915848,322,1212416,4.389876365661621,3757,0.00017591552000000002,147,148
0.19266217947006226,0.21554990933333334,-0.5378009676933289,89.9,-0.078812375664711,0.8083436489105225,322,1245184,4.637917518615723,3858,0.00017526016,151,152
0.17143890261650085,0.214643328,-0.5442879796028137,98.81,-0.0752158984541893,0.8417808413505554,322,1277952,4.475069046020508,3961,0.0001746048,155,156
0.1986757218837738,0.21373674666666667,-0.5398179888725281,101.21,-0.0793110579252243,0.8318216502666473,322,1310720,4.979985237121582,4061,0.00017394944,159,160
0.21033337712287903,0.21283016533333332,-0.5297993421554565,102.04,-0.06967300921678543,0.812294527888298,322,1343488,5.025038242340088,4161,0.00017329408,163,164
0.15735909342765808,0.211923584,-0.533393144607544,94.11,-0.06774354726076126,0.8340220600366592,322,1376256,5.086068630218506,4262,0.00017263872000000002,167,168
0.1853446662425995,0.21101700266666668,-0.5263985991477966,95.02,-0.07273229956626892,0.8235633820295334,322,1409024,4.423006057739258,4362,0.00017198336,171,172
0.19650785624980927,0.21011042133333335,-0.5253207683563232,96.92,-0.05567626282572746,0.8158424645662308,323,1441792,4.887802600860596,4463,0.000171328,175,176
0.17458653450012207,0.20920384,-0.526100754737854,96.59,-0.072696752846241,0.8143651634454727,323,1474560,5.202620029449463,4563,0.00017067263999999999,179,180
0.13434311747550964,0.20829725866666665,-0.5211259126663208,109.32,-0.06809612363576889,0.8598588556051254,323,1507328,5.059898376464844,4665,0.00017001728,183,184
0.17489470541477203,0.20739067733333333,-0.5244098901748657,99.56,-0.06250548362731934,0.8585856407880783,323,1540096,5.054094314575195,4766,0.00016936192000000002,187,188
0.16450777649879456,0.206484096,-0.5276416540145874,99.37,-0.06087923422455788,0.8528129160404205,323,1572864,5.414159774780273,4866,0.00016870656,191,192
0.1438424289226532,0.20557751466666666,-0.5257761478424072,101.15,-0.0783519446849823,0.8469583839178085,323,1605632,4.832503318786621,4965,0.00016805120000000002,195,196
0.14596709609031677,0.20467093333333333,-0.5111814737319946,92.57,-0.07893721759319305,0.8535428643226624,323,1638400,5.505123138427734,5067,0.00016739584,199,200
0.12247645854949951,0.20376435199999998,-0.5111336708068848,101.47,-0.07600311934947968,0.885341078042984,323,1671168,5.494189262390137,5168,0.00016674048,203,204
0.15104368329048157,0.20285777066666666,-0.5154657363891602,103.17,-0.07311946153640747,0.8588080257177353,323,1703936,5.118032455444336,5269,0.00016608512000000001,207,208
0.16900122165679932,0.20195118933333334,-0.5098408460617065,100.62,-0.07727465033531189,0.8134841471910477,323,1736704,5.29608154296875,5375,0.00016542976,211,212
